,id,review,label
2695,2696,aap ko bhi eid mubarak,positive
1579,1580,inhi jahilon ki waja say nawaz shreef select hota hai,negative
582,583,aoo na babe khushboo lgake,positive
2405,2406,result kafi acha raha,positive
2455,2456,pak army. zindabad.,positive
3016,3017,khoob tar,positive
1050,1051,hahahahaha harassment karnay wala khud ek bari party ka leader hai idiot,negative
2783,2784,just awesome yeh drama lagty he sub ghar waly alert hojatyy ,positive
1786,1787,done. ð thanks urdu safhaâs admin for such initiative.,positive
3938,3939, squash se hashim khan ne aisa rishta qaim kiya jo lazwal bana unhon ne khud zati tour per aur phir unke khandan ke farzandon ne iss khail se aisa nata jora ke tareekh hi badal dali,positive
3914,3915,mera online business band karwaynge ye,negative
236,237,"master inayat hussain ne ghair filmi ghazalen aur geet bhi compose kiye jin mein inayat hussain bhatti, munawar sultana, malka e pukhraj,dilshad begum aur malka e mosiqi roshan aara begum ne awaza ka jadu jagaya",positive
3557,3558,landhi murgi khana pr firing se police ahelkar zakhmi,negative
55,56,haan haan chor kabhi khud ko chor kehta ha..xd,negative
5757,5758,"is qadar thurki aur budshakal pthan dikhany py kisi pthaan ny suno chunda ki team ki thukai kr dyni hy , tum single pasli karachi walon ko minton main torh punh ky rakh dain gy",negative
4263,4264,acha hy.koi issue nai,positive
1323,1324,ab dimgh ki chatni q bnate ho :v,negative
2711,2712,me idhr b aisi hun apko islamabad ka shak pra rehtað¤£,positive
2468,2469, chunache anjuman high school ahmedabad education society ke secretary rahe aur dosri falahi anjumano mein bhi dilchaspi lete the,positive
946,947,"1994 mein hi release hone wali film âhum aapke hain kounâ block buster sabit hoi, is film ke hisse mein kai awards bhi aaye",positive
2083,2084, tahum is doran colombia ne 18 december 2006 ko elan kiya ke wo bhi muqabalon ke ineqad ke leye bator umeedwar is muqabale mein dakhil ho raha hai,positive
4232,4233,hassan kay liye dua ker daein,positive
5689,5690,"is qaziye ke bare mein pochen to baat ziyadah aage nahi barhai, bataya to sirf itna ke jo howa wo ghalat howa",negative
990,991,shreef bcha,positive
4801,4802,khul kay naachna shah rukh ji nay sikhaaya?,negative
3149,3150,mere shaher me meri nasal ko lootne walo,negative
3361,3362,aankhon mein na hai koi khwab bs ik la mahdood udaasi hai be intaha chahat k sath ,negative
5248,5249,1948 mein bradman ki âthe inviciblesâ team ke bad pakistan ki pheli team thi jo baghar koi match hare england se wapis palti,positive
1109,1110,tank's pak army,positive
4235,4236,afia sis k rehai k leye dua karo k allah qoum ki bete ko jald az jald reha karday ...aameen,positive
4686,4687,dosri aeham tip yeh hai ke aap ko apne bachon ke sath ziyada se ziyada waqt guzarna chahiye. log hairan ho kar mujh se pochte hain ke main ne,positive
2575,2576,korangi me firing 1 shaks zakhmi ,negative
4896,4897,wo chijo ldkio wali nai chutiyo ldkio wali hai,negative
5102,5103,achi battery timming hai,positive
4822,4823,mehekma sehat sindh ne taleemi idaro me cigret noshi or farokht per pabandi aaid kerdi sheesha cafe bhi band karne ka faisla,positive
6158,6159,"humein yeh dono peshawari chappal pasand ayee. dono colours bohat achay hain aur chamra bhee acha istemal kia hai, jis se paun mein takleef bhee nai hoti. size bhee sahee hai, thora bara hai, lekin guzara hojata hai :)",positive
5762,5763,jhot ka palanda suna k 10 sy 12 min khari hui hn or camera ki ankh ny 10 sy 12 logon ko shot kya yeh harkat krty huay,negative
5663,5664,mere pass hai already tere jaisa,positive
1808,1809,finally arsal ko b pata lag e gya jiya ki feelings ka ,positive
4133,4134,lets start ð,negative
5134,5135,jin ke sath steven aik bar phir japan aa gae aur in dono ne shadi kar li,positive
6090,6091,anmol khazana kaha se mile ga,positive
4914,4915, hum degar mumalik se madad nahi tijarat karte hain is waqat zar e mubadla ke zakhair 21 arab dollar ho chuke hain,positive
2388,2389,vip movement k bais ii chundrigar road or aitraf k elaqon me shadeed trafic jam ,negative
22,23,dar asal in k parents bhi nachney ganey waley he hongay warna shareef log apni izat ka tamasha nah lagatey,negative
682,683,"1971 mein edgbaston test mein jab pakistan ki jeet yaqeni dekhai de rahi thi, barish england ki madad ko aan pohanchi, lords test mein jeet ke qareeb aakar naqis batting ke bais jeta match 25 runs se har gaye",positive
1645,1646,lekin kehte hai nusrat fateh ali khan ne apne walid ki wafat ke 10 din bad he unhe khuwab mein dekha jis mein unho ne nusrat ko gaeyki ki takeed ki,positive
1198,1199,mukhiyair hazrat nay in ki dil khul kar madad ki aur in kay kamo ko dekhte huwe baqi pakistan nay bhi imdadadi raqam say inhone woh puri imarat kharedli jaha dispensary thein aur waha aik zachgi kay liye center aur nurseon ki tarbiyat kay liye school khula aur ye hi edhi foundation ka aghaz tha.,positive
5977,5978,tum chor ho isliye,negative
564,565, january 2012 mein aik secondary school ka naam malala ke naam par rakha gaya aur october 2012 mein malala yousafzai ko tamgha e shujaat diya gaya,positive
3486,3487,"tahum is sone ko kundan banana ka sehra baba-e-radio syed zulfiqar ali bukhari ke sir hai, jinho ne mohammed ali ko apne saya-e-atifat mein le kar awaaz ki aesi tarash kharash ki ke mulk bhar mein koi bhi sadakar mohammed ali ka muqabla na kar sakta tha",negative
2588,2589,bohat khoob surat huma.,positive
5705,5706,o y hoy itni dil ksh pic,positive
487,488,"art films mien acting ke aaghaz par farooq sheikh ko satya jeet rai, muzaffar ali, rishikesh mukherjee aur ketan mehta jaise kohna mushq directors ke saath kaam karne ka mauqa mila",positive
4541,4542,allah ap ki masloon ki hifazat kre ameen,positive
1411,1412,khaabeesni coca cola pilaaaday :/,negative
4732,4733,allah pak lambi umar dy,positive
160,161,"2001 mein parvez musharraf ki aamriyat ke afriyat ne farzand jamhoriyat ke samne mou phara, daraya, dhamkaya, mukhtalif bahanon se rah-e-rast se hatane ki koshish ki",negative
1374,1375,wo pashtoon tahafaz walay kutay kahan mar gay hain achakzai kidr gia hai,negative
3198,3199,dakho ya pagal logon ko ya tu gilgit hai :d,negative
5842,5843,chitral peshawar road amdorafat k liye band sankro gariya phans gai ,negative
2812,2813, mujhe kamil yaqeen hai ke wo islam aur hindustan ke liye aik qeemti sarmaya sabit honge,positive
4788,4789,chor bhaee tu,negative
2757,2758,baji sharam kro kuuj over acting ki dukan,negative
5391,5392,hollywood ki films ke rasiya afraad mein bhala kaun ho ga ke jo captain jack sparrow ka shehar aafaq kirdar nibhane wale zaheen o fateen actor johnny depp ke naam aur kaam se waqif na hon,positive
3744,3745,wowwwwwwwwwwwwwwwwww mashallah ramzan me bhot noor aya h,positive
5031,5032,"rauf klasra ko choro ma btata hon, jis ka jitna bas chala ha loota ha chahy wo school b ni gya",negative
3104,3105,aftab jawed ne kai tournament jeete magar woh british open ka ejaz hasil kerne sey qasir rahe woh 1965 aur 1966 ke british open ke final mein zaroor pahonche they magar dono martaba unhein shikasht ka samna kerna para tha 1971 ke british open final mein bhi woh pahonche lakin apne akhri rukawat aboor na ker sake,negative
5726,5727, is fasle ko unhon ne kaladam qarar de deya,negative
2722,2723,double standards imran shb ap bhi drama apki party bhi elites or lootu sy bhry hui or sry hi hy elites chy ju bhi hu nawaz zardari sb hi international or national establishments or powers lty hy jsy chy power my ju bhi hu or is mulk my bhi adhy sy zada elites hy,negative
1988,1989,hahahhahahahah waqaephr unka ye kehna k 85% mera hi paper lga hai,positive
5040,5041,hazrat g ki har bat la jwab,positive
3280,3281,"acha pad h, quality achi h aur stiching bhi achi h. thanks",positive
1970,1971,yeh 5 roza test match mein kisi bhi cricketer ka ab tak sab se barha score hai,positive
2736,2737,masla yh hai kay larkiya nachata hai ,negative
4859,4860,pyar batne se barta hai to b bant,positive
4208,4209,lyari kalakot me dasti bomb humla 2 afrad zakhmi ,negative
3689,3690,jaisa daik raha hai waisa hai nahi.plz na kharidi.,negative
3219,3220,dagabaj re.... lagave jb tu lipistic lolz,negative
5209,5210,ye mohabt b kya chz hy ,positive
2723,2724,abs to khtm hogye par isse b prove hogya na that i'm marad ab bete aap prove kro,negative
4380,4381,mosam e garma ki tatilat mein aap apne khawand ke sath shumali elaqajat ki seer ke leye jatein aur qurat ke hasein manazir ko apne brush ki girift mein la kar na sirf dekhne walon ki aankhon ki dawat ka saman latein bal ke sath sath fan ke giran kardar namone bhi jama kar jatein.,positive
4064,4065,1963 mein sadar general ayub khan nay unhain hilal pakistan ka tamga dia jo pakistan ka sab say bara  civil award hay.,positive
3951,3952,next time mera or tumhara aisi phada hone wala ha media per ,negative
3276,3277,nzar na lge aap ki khushyo kp,positive
5151,5152,watan e aziz mein khawateen se rawa rakhe jane wale ghair munsifana aur imtiazi sulok ka rawaya qabill e muzamat hai,negative
1409,1410,farig logo ka time pasð,negative
2425,2426,"actress nirma ne chand aik drama serials mien kaam kiya, magar is ke gher zimmedarana rawaiyye ki wajah se cut kar ke mutabadil actresses ko le liya gaya tha",negative
1588,1589, iss zamane mein ala musalman gharano ke noujawano ko horse riding  daston mein junior commissioned officer liya jata tha,positive
260,261,har fankar ko create ya recreate kana parta hai,positive
190,191,pakistan ki team ki coaching to wo saal hasaal karte rahe lekin 2 seasons mein intikhab alam ne bharati punjab team ki coaching ki,positive
3536,3537,krna kya hai aur kaisy?? uper se guzr gya,negative
1407,1408, jb y khtam ho jae ho jae ga tb me kya dekhun gii,negative
442,443,mashaallah,positive
2574,2575,qareebi sarko per shadeed traffic jam users ehtyat karen ,negative
1380,1381,hai sir g kash bht dil ha,positive
4396,4397,kharadar me 2 doctors ko gangwar or taliban k naam se bhatay ki parchian mosul ,negative
3236,3237,koe na koe point tumm logo ne esa nikalna hi hota he jiss se mera mood kharab ho tum logo ko to mention he nahi krna chaeyeðð,negative
365,366,"agar yeh kaha jae ke wasim akram un logon ke liye hausle ki misaal hain, jo apni bemari ki wajah se mayoos ho jate hain, to ghalat na hoga",positive
5476,5477,bhai ki ijaat doba di bhancho ,negative
3994,3995,sdky u ki farakh dilli k,positive
3061,3062,subhanallah beshakki mohammed say wafa to hum teray hainya jahan chez hy kya loho kalam tery hain,positive
4682,4683,next time trophy apni a dont worry,positive
308,309,wo logon ke sath khilwar nahi karte.,positive
1787,1788,baat kardi aunty ne...! dil jeet lia... phr bhi mein imran ko vote dunga....!,positive
2683,2684,bhai yeh bilkul thek nahi.hai... mana k woh convert nahi ho rahe ... par esa karna bhi thek nahi,negative
5011,5012,adab walay he aqeedat rkhtay han,positive
3691,3692,"16 saal ki umer mein sarojini naidu ne london ke kings college mein admission le liya, bad azaa inho ne girton college cambridge mein bhi taleem paai",positive
4764,4765,wo pedal tornay main kamyaab rahay.,negative
3109,3110,unhon ne bila zarorat adaq zaban aur angrezi alfaz lekhne se gurez kiya,positive
319,320,saray morning shows bann honay chahiye,negative
4138,4139,bohat achi hai,positive
380,381,mera aik vote is aunty ko or dosra gourmey wli aunty ko ,negative
940,941, marne se 3 mah qabal bemari shidad ikhteyar kar gayi aur wo koma mein chale gaye,negative
3907,3908,jab light agai to phone kar k kesc waloon ka shukria adaa kiya.,positive
890,891,but pehle inn bachoo k parents ko pekra jae jin ko tarbiat krne ka pta nhi aur phir sara ilzaam doosroo pr.please pehle apna asp theek krna ho ga,negative
4882,4883,diezel chor,negative
3366,3367,amaaa teri aqal ko salam,negative
27,28," hamare intellectual ise aik sub standard mawad gardantey hai, lekin un mein se koi bhi ibn-e-safi ke takhleeqi zehan ka muqabla nahi kar sakta",positive
3996,3997,waisay pehnnay waghera mein garam hai liken quality thori halki lagi mujhay iski kyunkay thoray he dinn mein purani purani si lagnay lagi.,negative
5047,5048,roshan pehle set mein sirf aik point le sake thay magar magar baqya do set mein to who aik point bhi na lay sake thay bahat arse ke baad england ke shaiqeen ne itna mokhtasar british open final dekha tha,negative
5621,5622,so sad ,negative
4630,4631,inhon nay kaha kay insaniyat ki ban ul aqwami khidmat kay hawale say hamara aik qadam aur age bhar raha hai.,positive
5687,5688,good job,positive
4346,4347,koi buy na kre bilkul bekar quality hai ye,negative
2974,2975,ibtedai moqablon mein jahangir khan ko kamyabi hasil hue lakin bad azan jan sher khan ney mosalsel 9 moqablon meinun key khelaf kamyabi hasil ki,positive
897,898,ya sb bik gaye hain ...,negative
5764,5765,dobarahdubai gayein to mulk kay andar general parvez musharraf nay 3 november ko emergency nafiz kar di,negative
2168,2169,mje wapis nhi ana plz karam ki nigah daal den ke ma kher kheriyat see yahen settle hojaon aur achi rozi kamaon,positive
6083,6084,mashallah g allah pak unhy hamesha khush rakhy ur allah pak himat dy,positive
2141,2142,aap ki videography and photography mere liye bohut barri inspiration ha. ,positive
3039,3040,phir in aunty ko kahi jo road ganjy ny bana ky di hai os par ja ky rahy chor dy apna ghr. r rahi bat larkiyon. ganjun ka is maamly main jwb nj bibi ,negative
5904,5905,ye beghirat hukomat hy,negative
5676,5677,adalat mein jurm sabit hone se phele unhen mushkilat ke chungal se guzarna parta jahan un ki asmat ki chadar barha tar tar hoti,negative
4949,4950,october 1958 mein aik saal ke liye woh dobara griftar ( arest ) ker  gaye bad e azan woh anjuman taraqi pasand mosanfeen se bhi door ho gaey,negative
3921,3922,lahore pti chairman imran khan ne kal aala satehi ijlas talab kar liya enquiry commission ki report ka jaiza liya jaiga _ ,positive
1840,1841,aunty ki date of birth pay lannat aur pechay jo bandari k bachay bhaith k clapping kr rahay h woh woh qoum h jo ghr daal k paisay dai k jati h to wapsi pay ghr chota ghoust paka hota h ...,negative
911,912,orangi town sec 11 5 me firing se 1 shaks janbahaq ,negative
5573,5574,na 110 se pti k umeedwar usman dar ne khwaja asif ko munazray ka chanlange dy diya ,positive
3513,3514, seth chotani ko angrezon ne apni resha dawaniyon aur sarkari aehkamat ke zariye dewaliya kar diya aur wo is sadmey se is daarfani se kooch kar gaey,negative
2049,2050,eman or amal wali zindge k liye dua frmayen,positive
138,139,sharam to a rahi ho ge?ððð,negative
4738,4739,zaberdast sheesha hai one liqua flavour bhe hai,positive
2036,2037,yh saadgi he tw h jo 18000 wala he lg rha h lhenga ,positive
579,580,chunache paramount pictures ne in ke sath muaahedey ki tausee nahi ki,negative
5491,5492,hahahaha insaaan tou hy na q jangli hy :p,negative
5942,5943,mashallah mhbt h apni husbnd se apki,positive
101,102,tmhare lye best haekrle shadi ,positive
2427,2428,"is anjuman ka maqsad pakistani khawateen ki samaji, taleemi aur saqafati islah hai.",positive
1589,1590,mam farkhanda se gila karty huway,negative
2289,2290,thndii jukty na lga tiddy ððððððð,negative
1312,1313,as mentioned 3 tharki soo mjhe app loog hi yaad aye,negative
5917,5918,hahahhaha jee jee aisa hi hai ,positive
1451,1452,buht acha product hai.. i like it,positive
1270,1271,allah pak ka mulk e pakistan k liay anmol tohfa... allah en ko sehat e kamla dy.,positive
676,677,phansti bhi ho pr dosron k samny sharaft ki acting krti ho,negative
1822,1823,1987 mein johnny depp ko maqbool tv show jump street 21 mein kaam karne ka mauqa mila  jis ke bad kamiyabiyon ke darwazey in par khulte he chale gaey,positive
4304,4305,yar itni jaldi kiun khatam kardi ?,negative
3567,3568,to phir inho ny q itni bola hoa hijab k liye ,negative
4200,4201," 14 august 1947 ko jab pakistan mariz wajood mein aya to i chundrigar ko wazeer tijarat o sanat muqarrar kiya gaya, wo is auhdey par 1948 tak faiyz rahe",positive
